=== Segment 1 Start: 22:32:54 | End: 22:33:02 ===
Time (s),x,y
12.36,610,181

=== Segment 6 Start: 22:33:41 | End: 22:34:01 ===
Time (s),x,y
0.07,15,45
2.05,15,75
2.12,15,105
2.18,15,135
2.25,15,165
2.32,15,195
2.58,45,195
2.65,75,195
3.77,75,225
3.84,75,255
3.91,75,285
3.97,75,315
4.17,105,315
4.24,135,315
4.63,135,345
4.7,135,375
4.84,105,375
4.9,75,375
4.96,45,375
5.03,15,375
5.3,15,405
5.36,15,435
5.63,45,435
5.69,75,435
5.96,75,465
6.03,75,495
6.09,75,525
6.16,75,555
6.49,105,555
6.55,135,555
6.62,165,555
6.68,195,555
6.95,165,555
7.08,135,555
7.15,105,555
7.21,75,555
7.28,45,555
7.34,15,525
7.41,15,495
8.4,15,525
8.47,15,555
8.94,45,555
9.0,75,555
9.06,105,555
9.13,135,555
9.19,165,555
9.27,195,555
9.59,195,525
9.66,195,495
9.99,165,495
10.05,135,495
10.32,135,465
10.38,165,435
10.45,195,405
10.52,195,375
10.98,225,375
11.04,255,375
11.44,255,345
11.51,255,315
11.77,285,315
11.84,315,315
12.1,315,345
12.17,315,375
12.24,315,405
12.3,285,435
12.37,255,465
12.63,255,495
12.7,255,525
12.76,255,555
13.03,285,555
13.09,315,555
13.16,345,555
13.23,375,555
13.56,375,525
13.63,375,495
13.96,405,495
14.02,435,495
14.09,465,495
14.15,495,495
14.29,495,525
14.35,495,555
14.55,525,555
14.62,555,555
14.68,585,555
14.75,615,555
15.08,615,525
15.14,615,495
15.87,585,495
15.94,555,495
16.2,555,465
16.27,555,435
16.33,555,405
16.4,555,375
16.6,525,375
16.73,495,405
16.8,465,435
17.13,435,405
17.2,405,375
17.4,375,345
17.8,375,315
17.86,375,285
17.93,375,255
17.99,375,225
18.07,375,195
18.33,345,195
18.39,315,195
18.46,285,195
18.53,255,195
18.59,225,195
18.66,195,195
18.72,165,195
18.79,135,195
18.86,135,165
18.93,135,135
19.19,165,135
19.25,195,135
19.32,225,135
19.39,255,135
19.45,285,135
19.52,315,135
19.72,315,105
19.78,315,75
19.85,315,45
19.91,315,15

=== Segment 7 Start: 22:34:01 | End: 22:34:29 ===
Time (s),x,y
1.78,13,39
1.85,13,65
2.05,39,65
2.11,65,65
2.18,91,65
2.25,117,65
2.51,117,39
2.58,117,13
2.71,143,13
2.77,169,13
2.91,169,39
2.97,169,65
3.17,195,65
3.24,221,65
3.57,221,91
3.63,221,117
3.7,221,143
3.76,221,169
5.35,195,169
5.42,169,169
5.62,169,195
5.68,169,221
5.75,169,247
5.81,169,273
6.01,143,273
6.08,117,247
6.35,117,221
6.41,117,195
6.48,117,169
6.55,117,143
6.62,91,117
6.74,65,117
6.81,39,117
6.88,13,117
7.07,13,143
7.14,39,169
7.21,65,195
7.27,65,221
7.8,39,221
7.87,13,221
8.06,13,247
8.13,13,273
8.46,39,273
8.53,65,273
8.79,65,299
8.86,65,325
8.99,39,325
9.06,13,325
9.32,13,351
9.39,13,377
9.65,39,377
9.72,65,377
9.79,91,377
9.86,117,377
9.92,143,377
9.98,169,377
10.05,195,377
10.11,221,377
10.18,247,377
10.25,273,377
10.31,299,377
11.3,325,377
14.22,325,351
14.28,325,325
14.48,299,325
14.54,273,325
14.81,273,299
14.87,273,273
15.07,247,273
15.14,221,273
15.4,221,247
15.47,247,221
15.61,273,221
15.67,299,221
15.74,325,221
15.94,325,247
16.0,325,273
16.2,351,273
16.27,377,273
16.93,403,273
16.99,429,273
17.85,429,247
17.92,429,221
18.18,455,221
18.25,481,221
18.31,507,221
18.38,533,221
18.45,559,221
18.51,585,221
18.72,585,247
18.78,585,273
18.84,585,299
18.91,585,325
18.97,585,351
19.5,611,377
20.03,637,351
20.3,637,325
20.36,637,299
20.56,637,273
20.7,663,273
20.76,689,273
20.83,715,273
20.9,741,273
21.16,741,247
21.23,741,221
21.42,715,221
21.49,689,221
21.75,689,195
21.82,689,169
21.88,689,143
21.95,689,117
22.02,689,91
22.08,689,65
22.28,663,65
22.35,637,65
22.68,637,39
22.75,637,13
23.35,611,13
23.41,585,13
23.81,585,39
23.88,585,65
24.01,559,65
24.07,533,65
24.14,507,65
24.21,481,65
24.27,455,65
24.34,429,65
24.54,429,39
24.61,429,13
24.93,403,13
25.0,377,13
25.2,377,39
25.26,377,65
26.06,351,65
26.12,325,65
26.39,325,91
26.45,325,117
26.52,325,143
26.92,351,169
26.98,377,195
27.05,377,221
27.98,377,195
28.04,403,169
28.24,429,169

=== Segment 8 Start: 22:34:29 | End: 22:34:47 ===
Time (s),x,y
1.59,13,39
1.65,13,65
1.72,13,91
1.78,13,117
1.85,13,143
1.91,13,169
1.98,13,195
2.05,13,221
2.24,39,221
2.31,65,221
2.38,91,221
2.44,117,221
2.97,117,195
3.04,117,169
3.3,143,169
3.37,169,169
3.57,169,195
3.64,169,221
3.7,169,247
3.9,169,273
3.97,169,299
4.69,143,325
4.96,117,325
6.28,117,299
6.35,117,273
6.61,91,273
6.68,65,273
6.74,39,273
6.81,13,273
7.2,13,299
7.27,13,325
7.47,13,351
7.54,13,377
7.6,13,403
7.67,13,429
8.2,39,429
8.26,65,429
8.59,65,403
8.66,65,377
8.73,65,351
8.92,91,377
8.99,117,403
9.06,143,429
9.32,169,429
9.39,195,429
9.46,221,429
9.72,221,403
9.78,221,377
9.85,221,351
9.92,221,325
9.98,221,299
10.05,221,273
10.11,221,247
10.18,221,221
10.25,221,195
10.64,221,169
10.71,221,143
10.77,221,117
11.11,195,117
11.17,169,117
11.24,143,117
11.3,117,117
11.57,117,91
11.63,117,65
11.83,91,65
11.9,65,65
12.16,65,39
12.23,91,13
12.43,117,13
12.49,143,13
12.56,169,13
12.63,195,13
12.7,221,13
12.76,247,13
12.83,273,13
12.9,299,13
12.96,325,13
14.88,325,39
14.94,325,65
15.21,351,65
15.27,377,65
15.34,403,65
15.4,429,65
15.74,429,91
15.8,403,117
16.07,377,117
16.13,351,117
16.2,325,117
16.26,299,117
16.33,273,117
16.46,273,143
16.53,273,169
16.6,273,195
16.66,273,221
16.93,299,221
16.99,325,221
17.25,325,247
17.32,325,273
17.39,325,299

=== Segment 9 Start: 22:34:47 | End: 22:34:49 ===
Time (s),x,y
0.93,16,49
0.99,16,82
1.26,49,82
1.32,82,82
1.65,82,115
1.72,82,148
2.05,49,148
2.12,16,181

