=== Segment 1 Start: 22:38:16 | End: 22:38:18 ===
Time (s),x,y
3.57,500,420
3.96,500,380
4.03,500,340
4.23,540,340
4.29,580,340
4.62,580,380
4.69,580,420
4.96,620,420
5.02,660,420
5.48,660,380
6.54,660,340
6.8,700,340
6.87,740,340
7.2,740,300
7.27,740,260
7.53,700,260
7.73,660,260
7.93,660,220
7.99,620,180
8.26,580,220
8.32,540,260
8.85,500,260
8.92,460,260
8.99,420,260
9.32,460,260
9.45,500,260
9.52,540,260
9.85,500,260
9.92,460,260
9.98,420,260
10.45,420,220
10.51,420,180
10.78,460,180
10.84,500,180
11.64,500,140
11.7,500,100
11.77,500,60
11.83,500,20
12.17,460,20
12.23,420,20
12.3,380,20
12.36,340,20
12.43,300,20
12.96,340,20
13.42,340,60
13.49,340,100
13.56,340,140
13.62,340,180
13.69,340,220
13.75,340,260
13.95,300,260
14.02,260,260
14.35,260,300
14.42,260,340
14.48,260,380
15.28,260,420
15.34,260,460
16.0,260,420
16.07,260,380
16.33,300,420
16.79,340,420
17.19,340,460
17.26,340,500
17.32,340,540
17.39,340,580
17.65,300,580
17.72,260,580

=== Segment 10 Start: 22:40:04 | End: 22:40:18 ===
Time (s),x,y
0.79,300,580
0.86,340,580
1.32,340,540
1.39,340,500
1.45,340,460
1.52,340,420
1.78,300,420
1.85,260,420
2.05,260,380
2.11,260,340
2.18,260,300
2.25,260,260
2.51,300,260
2.58,340,260
2.91,340,220
2.97,340,180
3.04,340,140
3.11,340,100
3.17,340,60
3.24,340,20
3.5,380,20
3.57,420,20
3.64,460,20
3.7,500,20
4.1,500,60
4.23,500,100
4.69,500,140
4.76,500,180
5.02,460,180
5.09,420,180
5.35,420,220
5.42,420,260
5.75,460,260
5.82,500,260
5.88,540,260
5.95,580,260
6.48,580,220
6.54,580,180
6.61,620,180
6.68,660,180
6.94,660,220
7.01,660,260
7.27,700,260
7.34,740,260
8.07,740,300
8.33,740,340
8.99,700,340
9.45,660,380
9.52,620,420
9.98,580,420
10.51,580,380
10.57,580,340
10.9,540,340
10.97,500,340
11.3,500,380
11.37,500,420
11.63,460,420
11.7,420,420
12.1,420,460
12.16,420,500
13.02,460,500
13.49,500,500
13.55,540,500
13.88,580,500

=== Segment 11 Start: 22:40:18 | End: 22:40:35 ===
Time (s),x,y
0.07,620,500
0.13,660,500
1.13,620,500
1.19,580,500
1.26,540,500
1.32,500,500
1.39,460,500
1.46,420,500
1.85,420,460
1.92,420,420
2.64,460,420
2.71,500,420
3.11,500,380
3.17,500,340
3.44,540,340
3.5,580,340
3.77,580,380
3.83,580,420
4.23,620,420
4.3,660,420
4.63,660,380
4.69,660,340
4.89,700,340
4.96,740,340
5.95,740,300
6.02,740,260
6.22,700,260
6.28,660,260
6.68,660,220
6.75,660,180
7.74,620,180
7.8,580,180
8.13,580,220
8.2,580,260
8.53,540,260
8.6,500,260
8.67,460,260
8.73,420,260
9.19,420,220
9.99,420,180
10.32,460,180
10.78,500,180
11.44,500,140
11.51,500,100
11.77,500,60
11.84,500,20
12.23,460,20
12.3,420,20
12.37,380,20
12.43,340,20
12.5,300,20
12.83,340,60
13.16,340,100
13.22,340,140
13.29,340,180
13.36,340,220
13.42,340,260
13.89,300,260
13.96,260,260
14.81,260,300
14.88,260,340
14.94,260,380
15.6,260,420
15.67,260,460
16.2,260,420
16.67,300,420
16.73,340,420
17.06,340,460
17.13,340,500
17.19,340,540

=== Segment 12 Start: 22:40:35 | End: 22:40:36 ===
Time (s),x,y
0.07,340,580
0.53,300,580
0.6,260,580
0.66,220,580

=== Segment 13 Start: 22:40:36 | End: 22:40:45 ===
Time (s),x,y
0.07,180,580
0.72,220,580
0.79,260,580
0.86,300,580
0.92,340,580
1.12,340,540
2.05,340,500
2.11,340,460
2.18,340,420
2.31,300,420
2.38,260,420
2.71,260,380
2.77,260,340
2.84,260,300
2.91,260,260
3.17,300,260
3.24,340,260
3.5,340,220
3.57,340,180
3.64,340,140
3.7,340,100
3.77,340,60
3.83,340,20
4.03,380,20
4.1,420,20
4.16,460,20
4.23,500,20
4.56,500,60
4.63,500,100
4.69,500,140
4.76,500,180
5.42,460,180
5.49,420,180
5.82,420,220
5.88,420,260
6.35,460,260
6.41,500,260
6.48,540,260
6.54,580,260
6.81,580,220
6.88,580,180
7.14,620,180
7.21,660,180
7.47,660,220
7.54,660,260
7.8,700,260
7.87,740,260
8.2,740,220
8.27,740,180
8.33,740,140
8.4,740,100
8.59,700,100
8.66,660,100
8.73,620,100
8.79,580,100
8.93,580,60

