=== Segment 1 Start: 11:30:13 | End: 11:30:24 ===
Time (s),x,y
13.49,481,351
13.56,481,377
13.83,455,377
13.89,429,377
14.16,429,403
14.22,429,429
14.49,455,429
14.56,481,429
14.62,507,429
14.69,533,429
15.61,533,455
15.68,533,481
16.01,559,481
16.08,585,481
16.34,585,455
16.41,585,429
16.47,585,403
16.54,585,377
16.61,585,351
16.67,585,325
16.74,585,299
17.07,585,273
17.14,585,247
17.2,585,221
17.4,611,221
17.47,637,221
17.73,637,247
17.8,637,273
18.65,663,273
18.85,689,273
19.25,689,299
19.32,689,325
19.65,715,325
19.71,741,325
20.25,741,299
20.31,741,273
20.38,741,247
20.44,741,221
20.7,715,221
20.77,689,221
21.17,689,195
21.23,689,169
21.3,689,143
21.37,689,117
21.7,663,117
21.76,637,117
22.03,637,143
22.09,637,169
22.29,611,169
22.36,585,169
22.95,585,143
23.02,585,117
23.09,585,91
23.15,585,65
23.22,585,39
23.28,585,13
23.48,559,13
23.55,533,13
23.75,533,39
23.88,533,65
24.01,507,65
24.08,481,65
24.14,455,65
24.21,429,65
24.41,429,39
24.47,429,13
24.74,403,13
24.8,377,13
24.87,351,13
24.93,325,13
25.0,299,13
25.07,273,13
25.27,273,39
25.33,273,65
25.4,273,91
25.46,273,117
25.53,273,143
25.6,273,169
25.73,247,169
25.79,221,169
26.19,221,195
26.26,221,221
26.32,221,247
26.39,221,273
27.32,247,273
27.39,273,273
27.78,273,299
27.85,273,325
28.12,299,325
28.18,325,325
28.45,325,351
28.52,325,377

=== Segment 5 Start: 11:31:06 | End: 11:31:27 ===
Time (s),x,y
0.06,15,46
0.92,15,77
1.25,46,77
1.32,77,77
1.52,77,108
1.58,46,139
1.85,15,170
2.11,15,201
2.44,46,201
2.84,77,201
2.91,108,201
2.97,139,201
3.37,170,201
3.43,201,170
3.5,232,139
3.9,263,139
4.17,263,170
4.23,263,201
4.56,294,201
4.63,325,201
5.02,325,170
5.09,325,139
5.36,356,139
5.42,387,139
5.49,418,139
5.55,449,139
5.95,449,108
6.02,449,77
6.41,480,77
6.48,511,77
6.81,511,46
6.87,542,15
7.21,573,15
7.54,573,46
7.6,573,77
8.06,604,77
8.13,635,77
9.06,635,108
9.12,635,139
9.19,635,170
9.26,635,201
9.32,635,232
9.39,635,263
9.45,635,294
10.05,635,325
10.38,604,325
10.45,573,325
10.84,573,356
10.91,573,387
12.03,542,387
12.1,511,387
12.5,511,418
12.56,511,449
12.9,480,449
12.96,449,449
13.62,449,480
13.69,449,511
14.08,418,511
14.15,387,511
14.54,387,480
14.61,387,449
15.01,356,449
15.08,325,449
15.4,325,418
15.47,325,387
15.8,294,387
15.87,263,387
16.07,263,356
16.13,263,325
16.46,294,325
16.53,325,325
16.87,325,294
16.93,325,263
17.66,356,263
17.72,387,263
18.05,387,232
18.12,387,201
18.51,418,201
18.58,449,201
18.85,449,232
18.91,449,263
18.98,449,294
19.04,449,325
19.24,480,325
19.31,511,325
19.64,511,294
19.71,511,263
20.04,542,263
20.11,573,263
20.37,573,232
20.43,573,201
20.76,542,201
20.83,511,201
21.16,511,170
21.23,511,139

=== Segment 6 Start: 11:31:27 | End: 11:31:52 ===
Time (s),x,y
0.73,15,46
0.79,15,77
1.12,46,77
1.19,77,77
1.52,77,108
1.65,77,139
1.72,77,170
1.79,77,201
2.12,108,201
2.18,139,201
2.58,139,170
2.91,139,139
2.98,139,108
3.05,139,77
3.31,170,77
3.37,201,77
3.7,201,108
3.77,201,139
4.17,232,139
4.23,263,139
4.3,294,139
4.37,325,139
4.7,325,108
4.76,325,77
5.02,294,77
5.09,263,77
5.62,294,77
5.68,325,77
7.87,294,77
7.94,263,77
8.27,263,46
8.33,263,15
8.93,294,15
9.0,325,15
9.06,356,15
9.13,387,15
9.19,418,15
9.26,449,15
9.33,480,15
9.4,511,15
9.46,542,15
9.53,573,15
9.59,604,15
9.66,635,15
9.86,635,46
9.92,635,77
10.92,604,77
10.98,573,77
11.31,573,108
11.38,573,139
11.44,573,170
11.51,573,201
11.84,542,201
11.91,511,201
12.17,511,232
12.24,511,263
12.5,542,263
12.57,573,263
13.16,604,263
13.23,635,263
13.49,635,294
13.56,635,325
16.07,604,325
16.14,573,325
16.73,573,356
16.8,573,387
17.33,542,387
17.39,511,387
17.46,480,387
17.53,449,387
17.86,449,356
17.92,449,325
18.45,418,325
18.52,387,325
18.58,356,325
18.65,325,325
18.98,325,294
19.05,325,263
19.38,294,263
19.45,263,263
19.51,232,263
19.58,201,263
19.65,170,263
19.71,139,263
19.91,139,294
19.97,139,325
20.04,139,356
20.11,139,387
20.37,170,387
20.44,201,387
20.7,201,418
20.77,201,449
21.03,232,449
21.1,263,449
21.43,263,480
21.5,263,511
22.75,232,511
22.82,201,511
22.88,170,511
22.95,139,511
23.35,139,480
23.41,139,449
23.87,108,449
23.94,77,449
24.4,77,418
24.47,77,387
24.54,77,356
24.6,77,325
25.0,46,325
25.07,15,325
25.33,15,356
25.4,15,387
25.46,15,418

