=== Segment 1 Start: 15:45:02 | End: 15:45:14 ===
Time (s),x,y
9.26,429,325
9.32,455,325
9.39,481,325
9.46,507,325
9.52,533,325
9.59,559,325
9.66,585,325
9.85,585,351
9.92,585,377
9.99,585,403
10.05,585,429
10.12,585,455
10.18,585,481
10.45,611,481
10.51,637,481
10.71,637,455
10.78,637,429
10.84,637,403
10.91,637,377
10.98,637,351
11.04,637,325
11.11,637,299
11.18,637,273
11.24,637,247
11.31,637,221
11.38,637,195
11.44,637,169
11.51,637,143
11.57,663,117
11.7,689,117
12.3,689,143
12.36,689,169
13.09,715,169
13.16,741,169
13.49,741,195
13.56,741,221
13.95,715,221
14.02,689,221
14.48,689,247
14.55,689,273
14.81,715,273
14.88,741,273
15.08,741,299
15.14,715,325
15.21,689,351
15.61,715,377
15.67,741,403

=== Segment 3 Start: 15:45:30 | End: 15:45:46 ===
Time (s),x,y
0.34,741,429
1.59,741,403
1.65,741,377
1.92,715,377
1.98,689,377
2.25,689,351
2.31,689,325
2.58,715,325
2.64,741,325
2.84,741,299
2.91,741,273
3.24,715,273
3.3,689,273
3.43,689,247
3.5,689,221
3.83,715,221
3.9,741,221
4.03,741,195
4.1,741,169
4.16,741,143
4.23,741,117
4.75,741,143
4.82,741,169
5.15,715,169
5.22,689,169
5.48,689,143
5.55,689,117
5.81,663,117
5.88,637,117
6.08,637,143
6.14,637,169
6.21,637,195
6.28,637,221
6.34,637,247
6.41,637,273
6.48,637,299
6.54,637,325
6.61,637,351
6.67,637,377
6.74,637,403
6.81,637,429
6.87,637,455
6.94,637,481
7.14,611,481
7.2,585,455
8.01,585,429
8.07,585,403
8.13,585,377
8.2,585,351
8.26,585,325
8.46,559,325
8.53,533,325
8.59,507,325
8.66,481,325
8.73,455,325
8.79,429,325
8.86,403,325
8.93,377,325
8.99,351,325
9.06,325,325
9.25,325,351
9.32,325,377
9.58,299,377
9.65,273,377
9.91,273,403
9.98,273,429
10.71,299,429
10.77,325,429
11.04,325,455
11.1,325,481
11.43,299,481
11.5,273,481
11.57,247,481
11.63,221,481
11.7,195,481
11.77,169,481
11.83,143,481
11.9,117,455
11.96,91,429
12.29,65,403
13.22,65,377
13.55,39,377
13.61,13,377
13.88,13,351
13.94,13,325
14.21,39,325
14.28,65,325
14.41,65,299
14.48,65,273
14.8,39,273
14.87,13,273
15.13,13,247
15.2,13,221
15.26,13,195
15.33,13,169
15.4,13,143
15.46,13,117
15.53,13,91
15.6,13,65
15.86,39,65
15.93,65,65
16.19,65,91
16.26,65,117
16.39,91,117
16.45,117,117

=== Segment 4 Start: 15:45:46 | End: 15:45:56 ===
Time (s),x,y
0.99,91,117
1.06,65,117
1.19,65,91
1.26,65,65
1.59,39,65
1.65,13,65
2.18,13,91
2.25,13,117
2.32,13,143
2.39,13,169
2.45,13,195
2.51,13,221
2.58,13,247
2.65,13,273
2.91,39,273
2.98,65,273
3.24,65,299
3.31,65,325
3.57,39,325
3.64,13,325
3.83,13,351
3.9,13,377
3.97,13,403
4.3,39,377
4.43,65,377
4.89,65,403
4.96,65,429
5.48,91,429
5.55,117,429
5.88,117,455
5.95,117,481
6.21,143,481
6.28,169,481
6.35,195,481
6.41,221,481
6.49,247,481
6.55,273,481
6.61,299,481
6.68,325,481
6.94,325,455
7.01,325,429
7.27,299,429
7.34,273,403
7.53,273,377
7.86,299,377
7.93,325,351
8.0,351,325
8.39,377,325
8.46,403,325
8.53,429,325
8.59,455,325
8.66,481,325
8.72,507,325
8.79,533,325
8.86,559,325
8.93,585,325
9.18,585,351
9.25,585,377
9.32,585,403
9.38,585,429
9.45,585,455
9.52,585,481
9.65,559,481
9.72,533,481

=== Segment 5 Start: 15:45:56 | End: 15:46:02 ===
Time (s),x,y
0.79,559,481
0.86,585,481
0.92,585,455
0.99,585,429
1.06,585,403
1.12,585,377
1.19,585,351
1.25,585,325
1.52,559,325
1.59,533,325
1.65,507,325
1.72,481,325
1.78,455,325
1.85,429,325
1.92,403,325
1.98,377,325
2.05,351,325
2.11,325,325
2.71,325,351
2.77,325,377
3.1,299,377
3.17,273,377
3.43,273,403
3.5,273,429
3.76,299,429
3.83,325,429
3.96,325,455
4.03,325,481
4.3,299,481
4.36,273,481
4.43,247,481
4.5,221,481
4.96,195,481
5.02,169,481
5.09,143,481
5.22,169,455
5.29,195,429
5.35,221,403
5.49,221,377
5.55,221,351

=== Segment 6 Start: 15:46:02 | End: 15:46:18 ===
Time (s),x,y
0.07,221,325
1.52,247,325
1.59,273,325
2.12,247,325
2.18,221,325
2.45,221,351
2.51,221,377
2.58,221,403
2.65,221,429
3.38,195,429
3.44,169,429
3.77,169,455
3.84,169,481
4.23,195,481
4.3,221,481
4.37,247,481
4.44,273,481
4.5,299,481
4.56,325,481
4.76,325,455
4.83,325,429
5.09,299,429
5.16,273,429
5.36,273,403
5.42,273,377
5.69,299,377
5.75,325,377
5.95,325,351
6.02,325,325
6.22,351,325
6.28,377,325
6.35,403,325
6.41,429,325
6.48,455,325
6.55,481,325
6.61,507,325
6.68,533,325
6.74,559,325
6.81,585,325
7.01,585,351
7.08,585,377
7.14,585,403
7.21,585,429
7.27,585,455
7.34,585,481
7.54,611,481
7.6,637,481
7.87,637,455
7.93,637,429
8.0,637,403
8.06,637,377
8.13,637,351
8.2,637,325
8.26,637,299
8.33,637,273
8.4,637,247
8.46,637,221
8.53,637,195
8.6,637,169
8.67,637,143
8.73,637,117
8.86,663,117
8.92,689,117
9.19,689,143
9.25,689,169
9.45,715,169
9.52,741,169
9.78,741,143
9.85,741,117
9.91,741,91
9.98,741,65
10.64,715,65
10.71,689,65
10.97,689,39
11.04,689,13
11.3,663,13
11.37,637,13
11.43,611,13
11.5,585,13
12.03,585,39
12.09,585,65
12.16,585,91
12.22,585,117
12.29,585,143
12.36,585,169
12.42,585,195
12.49,585,221
12.75,559,221
12.82,533,221
13.28,533,247
13.35,533,273
13.61,507,273
13.68,481,273
14.27,481,247
14.34,481,221
14.6,455,221
14.67,429,221
14.93,429,195
15.0,429,169
15.2,403,169
15.26,377,169
15.53,377,143
15.59,377,117
15.86,403,117
15.92,429,117
15.99,455,117
16.06,481,117
16.12,507,117
16.19,533,117
16.39,533,143
16.46,533,169

=== Segment 7 Start: 15:46:18 | End: 15:46:25 ===
Time (s),x,y
0.26,533,143
0.33,533,117
0.46,507,117
0.53,481,117
0.59,455,117
0.66,429,117
0.73,403,117
0.79,377,117
0.99,377,143
1.06,377,169
1.25,403,169
1.32,429,169
1.52,429,195
1.59,429,221
1.85,455,221
1.92,481,221
2.18,481,247
2.25,481,273
2.45,507,273
2.51,533,247
2.58,559,221
2.65,585,195
2.71,585,169
2.78,585,143
2.85,585,117
3.44,585,91
3.5,585,65
3.57,585,39
3.64,585,13
3.9,611,13
3.97,637,13
4.03,663,13
4.1,689,13
4.17,689,39
4.23,689,65
4.43,715,65
4.5,741,65
4.76,741,91
4.83,741,117
4.89,741,143
4.96,741,169
5.02,741,195
5.09,741,221
5.42,715,221
5.49,689,247
5.75,689,273
6.15,715,273
6.21,741,273
6.47,741,299

=== Segment 8 Start: 15:46:25 | End: 15:46:28 ===
Time (s),x,y
0.07,741,325
0.6,741,299
0.67,741,273
0.79,715,273
0.86,689,273
1.06,689,247
1.13,689,221
1.33,715,221
1.39,741,221
2.38,741,195
2.45,741,169
2.52,741,143
2.58,741,117
2.65,741,91
2.71,741,65
3.51,715,65
3.57,689,65
3.77,689,39

=== Segment 9 Start: 15:46:28 | End: 15:46:36 ===
Time (s),x,y
0.07,689,13
1.72,689,39
1.8,689,65
1.99,715,65
2.05,741,65
2.32,741,91
2.38,741,117
2.85,741,143
2.91,741,169
3.04,715,169
3.11,689,169
3.44,689,143
3.51,689,117
3.71,663,117
3.77,637,117
4.04,637,143
4.1,637,169
4.17,637,195
4.23,637,221
4.3,637,247
4.37,637,273
4.43,637,299
4.5,637,325
4.56,637,351
4.63,637,377
4.7,637,403
4.76,637,429
4.83,637,455
4.9,637,481
5.16,637,455
5.5,611,481
5.76,585,481
5.82,585,455
5.89,585,429
5.95,585,403
6.02,585,377
6.09,585,351
6.15,585,325
6.35,559,325
6.42,533,325
6.48,507,325
6.55,481,325
6.61,455,325
6.68,429,325
6.75,403,325
6.81,377,325
6.88,351,325
6.94,325,325
7.47,325,351
7.54,325,377
7.87,299,377

=== Segment 10 Start: 15:46:36 | End: 15:46:47 ===
Time (s),x,y
0.07,273,377
1.26,273,403
1.32,273,429
1.52,299,429
1.59,325,429
1.85,325,455
1.92,325,481
2.18,299,481
2.25,273,481
2.31,247,481
2.38,221,481
2.45,195,481
2.51,169,481
2.58,143,481
2.64,117,481
2.84,117,455
2.91,117,429
3.17,91,429
3.24,65,429
3.9,65,403
3.97,65,377
4.23,39,377
4.3,13,377
4.49,13,351
4.56,13,325
4.76,39,325
4.82,65,325
5.02,65,299
5.09,65,273
5.35,39,273
5.42,13,273
5.68,13,247
5.75,13,221
5.81,13,195
5.88,13,169
5.95,13,143
6.01,13,117
6.08,13,91
6.14,13,65
6.34,39,65
6.41,65,65
6.68,65,91
6.74,65,117
6.88,91,117
6.94,117,117
7.21,117,143
7.27,117,169
7.34,117,195
7.4,117,221
7.47,117,247
7.54,117,273
7.6,117,299
7.67,117,325
7.73,117,351
7.8,117,377
8.0,143,377
8.06,169,377
8.33,169,351
8.39,169,325
8.46,169,299
8.53,169,273
8.72,195,273
8.79,221,273
9.06,221,247
9.12,221,221
9.19,221,195
9.25,221,169
9.92,195,169
9.98,169,169
10.18,169,143
10.25,169,117
10.31,169,91

