=== Segment 1 Start: 14:26:56 | End: 14:27:09 ===
Time (s),x,y
=== Segment 6 Start: 14:27:58 | End: 14:28:02 ===
Time (s),x,y
0.06,637,403
0.66,637,377
0.79,663,377
0.86,689,377
0.99,689,351
1.06,689,325
1.25,663,325
1.32,637,325
1.45,637,299
1.52,637,273
1.65,611,273
1.72,585,273
1.78,559,273
1.85,533,273
1.91,507,273
1.98,481,273
2.05,455,273
2.11,429,273
2.18,403,273
2.24,377,273
2.38,377,299
2.71,377,325
2.77,377,351
2.84,377,377
3.04,351,377
3.1,325,377
3.5,325,403
3.57,351,429
3.63,377,429
3.83,377,455
3.9,377,481
4.1,351,481

=== Segment 7 Start: 14:28:02 | End: 14:28:08 ===
Time (s),x,y
0.53,377,481
0.66,377,455
0.72,351,429
0.79,325,429
1.05,325,403
1.12,325,377
1.25,351,377
1.32,377,351
1.38,377,325
2.24,377,299
2.31,377,273
2.51,403,273
2.57,429,273
2.64,455,273
2.71,481,273
2.77,507,273
2.84,533,273
2.91,559,273
2.97,585,273
3.04,611,273
3.11,637,273
3.3,637,299
3.37,637,325
3.44,663,325
3.5,689,325
3.77,689,351
3.83,689,377
3.9,663,377
3.96,637,377
4.23,637,403
4.29,637,429
4.43,663,429
4.49,689,429
4.56,715,429
4.63,741,429
4.76,741,403
4.82,741,377
4.89,741,351
4.96,741,325
5.03,741,299
5.09,741,273
5.15,741,247

=== Segment 8 Start: 14:28:08 | End: 14:28:10 ===
Time (s),x,y
0.46,741,273
0.53,741,299
0.59,741,325
0.66,741,351
0.73,741,377
0.79,741,403
0.86,741,429
0.93,741,455
0.99,741,481
1.19,715,481
1.26,689,481
1.32,663,481
1.39,637,481
1.46,611,481
1.52,585,481
1.66,585,455
1.72,585,429
1.79,585,403
1.85,585,377
1.92,585,351

=== Segment 9 Start: 14:28:10 | End: 14:28:16 ===
Time (s),x,y
0.33,585,377
0.4,585,403
0.46,585,429
0.53,585,455
0.59,585,481
0.86,611,481
0.93,637,481
0.99,663,481
1.06,689,481
1.13,715,481
1.19,741,481
1.65,741,455
1.72,741,429
1.85,715,429
1.92,689,429
1.99,663,429
2.05,637,429
2.18,637,403
2.25,637,377
2.38,663,377
2.45,689,377
2.58,689,351
2.65,689,325
2.78,663,325
2.84,637,325
2.98,637,299
3.04,637,273
3.17,611,273
3.24,585,273
3.31,559,273
3.37,533,273
3.44,507,273
3.5,481,273
3.57,455,273
3.64,429,273
3.7,403,273
3.77,377,299
3.84,377,325
3.9,377,351
4.24,377,377
4.5,351,377
4.56,325,377
4.7,325,403
4.76,325,429
4.96,351,429
5.03,377,455
5.09,377,481
5.42,351,481
5.49,325,481
5.56,299,481
5.62,273,481
5.69,247,481
5.75,221,481
5.95,221,455
6.02,195,429
6.08,169,429
6.28,169,403
6.35,195,377
6.42,221,351
6.81,221,377

=== Segment 10 Start: 14:28:16 | End: 14:28:33 ===
Time (s),x,y
0.66,195,377
0.73,169,377
0.79,169,403
0.86,169,429
1.06,195,429
1.39,221,455
1.72,221,481
1.85,247,481
1.91,273,481
3.1,299,481
3.17,325,481
3.37,351,481
3.43,377,481
3.63,377,455
3.7,377,429
3.83,351,429
4.29,325,429
4.56,325,403
4.63,325,377
4.76,351,377
4.82,377,377
5.35,377,351
5.42,377,325
5.49,377,299
5.75,403,273
5.88,429,273
5.95,455,273
6.01,481,273
6.08,507,273
6.15,533,273
6.21,559,273
6.28,585,273
6.35,611,273
6.41,637,273
6.88,637,299
6.94,637,325
7.21,663,325
7.27,689,325
7.41,689,351
7.47,689,377
7.67,663,377
7.74,637,377
8.27,637,403
8.33,637,429
8.53,663,429
8.6,689,429
8.66,715,429
8.73,741,429
9.59,741,403
9.65,741,377
9.72,741,351
9.79,741,325
9.85,741,299
9.92,741,273
9.98,741,247
10.05,741,221
10.12,741,195
10.18,741,169
10.71,715,169
11.24,689,169
11.57,689,143
11.64,689,117
11.83,715,117
11.9,741,117
12.16,741,91
12.23,741,65
12.43,715,65
12.49,689,65
12.56,663,65
12.63,637,65
12.83,637,91
12.89,637,117
13.03,611,117
13.09,585,117
13.29,585,91
13.36,585,65
13.42,585,39
13.82,585,13
13.95,559,13
14.02,533,13
14.22,533,39
14.28,533,65
14.42,507,65
14.48,481,65
14.61,481,39
14.68,481,13
14.81,455,13
14.88,429,13
14.95,403,13
15.01,377,13
15.21,377,39
15.27,377,65
15.34,377,91
15.41,377,117
15.47,377,143
15.54,377,169
15.61,377,195
15.67,377,221
15.74,351,221
15.8,325,221
16.0,325,195
16.07,325,169
16.13,325,143
16.2,325,117
16.27,325,91
16.33,325,65
16.4,325,39

=== Segment 11 Start: 14:28:33 | End: 14:28:34 ===
Time (s),x,y
0.27,325,65
0.33,325,91
0.4,325,117
0.47,325,143
0.53,325,169
0.6,325,195
0.66,351,221
0.73,377,221
0.8,403,221
0.86,429,221

=== Segment 12 Start: 14:28:34 | End: 14:28:49 ===
Time (s),x,y
0.93,403,221
0.99,377,221
1.12,377,195
1.19,377,169
1.26,377,143
1.32,377,117
1.39,377,91
1.45,377,65
1.52,377,39
1.59,377,13
1.72,403,13
1.79,429,13
2.18,455,13
2.25,481,13
2.45,481,39
2.51,481,65
2.71,507,65
2.78,533,65
2.97,533,39
3.04,533,13
3.11,559,13
3.17,585,39
3.37,585,65
3.43,585,91
3.5,585,117
3.7,611,117
3.77,637,117
3.97,637,91
4.03,637,65
4.1,663,65
4.16,689,65
4.23,715,65
4.29,741,65
4.49,741,91
4.56,715,117
4.62,689,117
4.82,689,143
4.89,689,169
5.09,715,169
5.15,741,195
5.22,741,221
5.29,741,247
5.35,741,273
5.42,741,299
5.48,741,325
5.55,741,351
5.61,741,377
5.68,741,403
5.75,741,429
5.81,741,455
5.88,741,481
6.01,715,481
6.08,689,481
6.14,663,481
6.21,637,481
6.28,611,481
6.34,585,481
6.48,585,455
6.54,585,429
6.61,585,403
6.67,585,377
6.81,585,403
6.87,585,429
6.94,585,455
7.0,585,481
7.2,611,481
7.27,637,481
7.33,663,481
7.4,689,481
7.47,715,481
7.53,741,481
7.67,741,455
8.0,741,429
8.07,741,403
8.13,741,377
8.4,741,403
8.46,741,429
8.59,715,429
8.66,689,429
8.73,663,429
8.79,637,429
8.99,637,403
9.06,637,377
9.19,663,377
9.25,689,377
9.39,689,351
9.45,689,325
9.59,663,325
9.65,637,325
9.78,637,299
9.85,611,273
9.92,585,273
9.98,559,273
10.05,533,273
10.11,507,273
10.18,481,273
10.25,455,273
10.31,429,273
10.38,403,273
10.45,377,273
10.51,377,299
10.58,377,325
10.64,377,351
10.71,377,377
10.84,351,377
10.91,325,377
11.04,325,403
11.11,325,429
11.38,351,429
11.44,377,429
11.51,377,455
11.58,377,481
11.91,351,481
11.97,325,481
12.04,299,481
12.1,273,481
12.17,247,481
12.24,221,481
12.43,221,455
12.5,195,429
12.56,169,429
12.7,169,403
12.76,169,377
12.89,195,377
12.96,221,377
13.1,221,351
13.16,221,325
13.36,195,325
13.42,169,325
13.49,143,325
13.56,117,325
13.69,117,351
13.76,117,377
13.82,117,403
13.89,117,429
14.02,91,429
14.09,65,429
14.29,65,403
14.35,65,377
14.42,39,377
14.48,13,377
14.68,13,403
14.75,13,429
14.82,13,455
14.89,13,481

=== Segment 13 Start: 14:28:49 | End: 14:28:53 ===
Time (s),x,y
0.4,13,455
0.46,13,429
0.53,13,403
0.59,13,377
0.66,39,377
0.73,65,377
0.92,65,403
0.99,65,429
1.12,91,429
1.19,117,429
1.39,117,403
1.45,117,377
1.52,117,351
1.59,143,325
1.65,169,325
1.72,195,325
1.78,221,325
1.98,221,351
2.05,195,377
2.11,169,377
2.31,169,403
2.38,169,429
2.64,195,429
2.71,221,429
2.84,221,455
2.91,221,481
3.11,247,481
3.17,273,481
3.24,273,455
3.31,273,429
3.37,273,403
3.44,273,377
3.5,273,351
3.57,273,325
3.64,273,299
3.7,273,273
3.77,273,247
3.83,247,221
3.9,221,195
3.97,221,169
4.23,247,169
4.3,273,169
4.43,273,143
4.76,273,117

