=== Segment 1 Start: 12:54:44 | End: 12:55:07 ===
Time (s),x,y
Time (s),x,y
1.26,300,340
1.33,340,340
1.39,380,340
1.46,420,340
1.85,420,380
1.92,420,420
1.99,420,460
2.05,420,500
2.32,380,500
2.38,340,500
2.45,300,500
2.51,260,500
2.58,220,500
3.24,180,500
3.31,140,500
3.7,180,500
3.77,220,500
5.29,180,500
5.36,140,500
5.69,180,500
6.29,180,460
6.35,180,420
6.42,180,380
6.48,180,340
6.88,140,340
6.95,100,340
7.41,100,380

=== Segment 5 Start: 12:55:39 | End: 12:55:42 ===
Time (s),x,y
0.07,100,420
0.73,100,380
0.79,100,340
1.39,100,380
1.46,100,420
1.72,60,420
1.79,20,420
2.19,20,460
2.25,20,500
2.32,20,540
2.38,20,580
2.65,60,580
2.71,100,580
2.78,140,580
2.85,180,580
2.91,220,580
2.98,260,580
3.04,300,580
3.11,340,580
3.18,380,580
3.24,420,580
3.31,460,580
3.37,500,580
3.44,540,580
3.51,580,580
3.57,620,580
3.64,660,580
3.71,700,580

=== Segment 6 Start: 12:55:42 | End: 12:55:45 ===
Time (s),x,y
0.07,740,580
0.46,700,580
0.53,660,580
0.6,620,580
0.86,580,580
0.93,540,580
1.19,500,580
1.66,500,540
1.72,500,500
1.79,500,460
1.85,500,420
1.92,500,380
1.99,500,340
2.19,540,340
2.25,580,340

=== Segment 7 Start: 12:55:45 | End: 12:55:51 ===
Time (s),x,y
0.07,620,340
0.13,660,340
0.46,620,340
0.53,580,340
0.59,540,340
0.66,500,340
1.06,500,380
1.12,500,420
1.19,500,460
1.25,500,500
1.32,500,540
1.39,500,580
1.58,460,580
1.65,420,580
1.72,380,580
1.78,340,580
1.85,300,580
1.91,260,580
1.98,220,580
2.05,180,580
2.11,140,580
2.84,100,580
2.91,60,580
2.97,20,580
3.3,20,540
3.37,20,500
3.44,20,460
3.5,20,420
3.77,60,420
3.83,100,420
4.36,100,380
4.43,100,340
4.69,140,340
4.76,180,340
5.02,180,380
5.09,180,420
5.16,180,460
5.22,180,500
5.55,220,500
5.62,260,500
5.69,300,500
5.75,340,500
5.82,380,500
5.89,420,500
6.08,420,460

=== Segment 8 Start: 12:55:51 | End: 12:56:13 ===
Time (s),x,y
0.07,420,420
0.13,420,380
0.2,420,340
0.86,420,380
0.93,420,420
0.99,420,460
2.71,420,500
2.98,380,500
3.04,340,500
3.11,300,500
3.18,260,500
3.24,220,500
5.49,180,460
6.28,180,500
6.75,220,500
6.82,260,500
6.88,300,500
6.95,340,500
7.01,380,500
7.08,420,500
7.47,380,500
7.54,340,500
7.61,300,500
7.67,260,500
7.74,220,500
7.81,180,500
7.87,140,500
7.94,100,500
8.27,140,500
8.6,180,500
8.66,220,500
9.06,180,500
9.53,180,460
9.59,180,420
9.66,180,380
9.72,180,340
10.12,140,340
10.19,100,340
10.72,100,380
10.78,100,420
11.05,60,420
11.12,20,420
11.52,20,460
11.58,20,500
11.65,20,540
11.71,20,580
11.98,60,580
12.04,100,580
12.11,140,580
12.17,180,580
12.24,220,580
12.31,260,580
12.37,300,580
12.44,340,580
12.5,380,580
12.57,420,580
12.64,460,580
12.7,500,580
13.23,500,540
13.3,500,500
13.36,500,460
13.43,500,420
13.49,500,380
13.56,500,340
14.02,540,340
14.09,580,340
14.55,580,380
14.62,580,420
14.95,620,420
15.02,660,420
15.28,660,460
15.35,660,500
15.62,700,500
15.68,740,500
15.95,740,460
16.02,740,420
16.08,740,380
16.14,740,340
16.21,740,300
16.28,740,260
17.73,700,260
17.79,660,260
17.86,620,260
17.93,580,260
18.19,540,260
18.27,500,260
18.59,500,220
18.66,500,180
18.92,460,180
18.99,420,180
19.19,420,140
19.25,420,100
19.32,420,60
19.39,420,20
19.58,380,20
19.65,340,20
19.72,300,20
19.78,260,20
20.12,260,60
20.18,260,100
20.38,300,100
20.45,340,100
20.64,340,140
20.71,340,180
20.97,300,180
21.04,260,180
21.3,260,220
21.37,260,260
21.64,220,260
21.7,180,260
21.97,180,220
22.03,180,180
22.1,180,140
22.16,180,100
22.23,180,60

=== Segment 9 Start: 12:56:13 | End: 12:56:25 ===
Time (s),x,y
0.07,180,20
0.79,180,60
0.86,180,100
0.93,180,140
0.99,180,180
1.06,180,220
1.12,180,260
1.38,220,260
1.45,260,220
1.52,300,180
1.58,340,180
1.72,340,140
1.78,340,100
2.44,300,100
2.51,260,100
2.77,260,60
2.84,260,20
3.11,300,20
3.17,340,20
3.24,380,20
3.3,420,20
3.5,420,60
3.57,420,100
3.64,420,140
3.7,420,180
3.9,460,180
3.97,500,180
4.16,500,220
4.23,500,260
4.49,540,260
4.56,580,260
4.63,620,260
4.7,660,260
4.76,700,260
4.83,740,260
5.35,740,300
5.42,740,340
5.49,740,380
5.55,740,420
5.62,740,460
5.69,740,500
5.95,700,500
6.02,660,500
6.28,660,460
6.35,660,420
6.61,620,420
6.68,580,420
7.01,580,380
7.07,580,340
7.34,540,340
7.4,500,340
7.73,500,380
7.8,500,420
7.87,500,460
7.93,500,500
8.0,500,540
8.07,500,580
8.26,460,580
8.33,420,580
8.39,380,580
8.46,340,580
8.53,300,580
8.59,260,580
8.66,220,580
8.73,180,580
8.79,140,580
8.86,100,580
8.93,60,580
8.99,20,580
9.19,20,540
9.72,20,500
9.98,20,460
10.05,20,420
10.51,60,420
10.58,100,420
10.77,100,380
10.84,100,340
11.11,140,340
11.17,180,340
11.43,180,380
11.5,180,420
11.57,180,460
11.63,180,500
11.76,140,500
11.83,100,500

=== Segment 10 Start: 12:56:25 | End: 12:56:39 ===
Time (s),x,y
0.99,140,500
1.06,180,500
1.52,180,460
1.59,180,420
1.65,180,380
1.72,180,340
1.98,140,340
2.05,100,340
2.12,60,340
2.18,20,340
2.71,60,340
2.78,100,340
3.24,100,380
3.31,100,420
3.71,60,420
3.77,20,420
3.97,20,460
4.04,20,500
4.1,20,540
4.17,20,580
4.57,60,580
4.63,100,580
4.7,140,580
4.76,180,580
4.83,220,580
4.9,260,580
4.96,300,580
5.03,340,580
5.09,380,580
5.16,420,580
5.36,460,580
5.43,500,580
5.82,500,540
5.89,500,500
5.95,500,460
6.02,500,420
6.09,500,380
6.15,500,340
6.35,540,340
6.42,580,340
6.48,620,340
6.55,660,340
6.81,620,340
6.88,580,340
6.95,540,340
7.21,580,380
7.28,620,420
7.81,660,460
7.87,700,500
7.94,740,500
8.47,740,460
8.53,740,420
8.6,740,380
8.66,740,340
8.73,740,300
9.13,740,260
9.19,740,220
9.59,740,260
10.19,700,260
10.26,660,260
10.32,620,260
10.39,580,260
10.45,540,260
10.52,500,260
10.65,500,220
10.72,500,180
10.98,460,180
11.05,420,180
11.18,420,140
11.25,420,100
11.31,420,60
11.38,420,20
11.51,380,20
11.58,340,20
11.64,300,20
11.71,260,20
11.91,260,60
11.97,260,100
12.24,300,100
12.3,340,100
12.5,340,140
12.57,300,180
12.63,260,220
12.7,220,260
12.76,180,260
13.23,180,220
13.29,180,180
13.36,180,140
13.43,180,100
13.49,180,60
13.56,180,20
13.69,140,20

