=== Segment 1 Start: 12:58:58 | End: 12:59:16 ===
Time (s),x,y
12.49,379,280
12.56,412,280
12.76,412,247
12.82,412,214
12.89,412,181
12.96,412,148
13.09,445,148
13.16,478,148
13.22,511,148
13.29,544,148
13.49,544,115
13.55,544,82
13.62,544,49
13.68,544,16
13.82,577,16
13.88,610,16
13.95,643,16
14.01,676,16
14.28,676,49
14.35,676,82
14.61,709,82
14.68,742,82
15.07,742,115
16.06,742,148
16.39,709,148
16.46,676,148
16.52,643,148
16.59,610,148
16.79,610,181
16.86,610,214
16.92,610,247
16.99,643,280
17.06,676,313
17.38,676,346
17.58,676,379
17.65,676,412
17.91,643,412
17.98,610,412
18.18,610,379
18.24,610,346
18.44,577,346
18.51,544,346
18.57,511,346
18.65,478,346
19.1,445,346
19.17,412,346
19.5,412,379
19.57,412,412
19.77,379,412
19.83,346,412
19.9,313,412
19.97,280,412
20.03,247,412
20.1,214,412
20.3,214,379
20.36,214,346
20.63,181,346
20.69,148,346
20.96,148,313
21.02,148,280
21.29,115,280
21.35,82,280
22.09,82,313
22.16,82,346
22.41,49,346
22.48,16,346
23.08,16,379
23.14,16,412
23.54,49,412
23.61,82,412
23.94,82,445
24.0,82,478
24.33,49,478
24.4,16,478
24.73,16,511
24.79,16,544
25.32,49,544
25.39,82,544
25.45,115,544
25.52,148,544
25.59,181,544
25.66,214,544
25.78,214,511
25.85,214,478
26.11,247,478
26.18,280,478
26.25,313,478
26.31,346,478
26.38,379,478
26.44,412,478
26.64,412,511
26.71,412,544
26.98,379,544
27.04,346,544
27.11,313,544
27.17,280,544

=== Segment 5 Start: 13:00:07 | End: 13:00:14 ===
Time (s),x,y
2.58,17,52
2.64,17,87
2.97,52,87
3.04,87,87
3.11,122,87
3.17,157,87
3.38,157,52
3.44,157,17
3.71,192,17
3.77,227,17
4.24,227,52
4.3,227,87
4.57,262,87
4.63,297,87
4.7,332,87
4.76,367,87
4.96,367,52
5.03,367,17
5.29,402,17
5.36,437,17
5.62,437,52
5.69,437,87
5.75,437,122
5.82,437,157
5.89,437,192
5.95,437,227
6.02,437,262
6.08,437,297
6.15,437,332
6.22,437,367
6.48,472,367
6.55,507,367
6.81,507,332

=== Segment 6 Start: 13:00:14 | End: 13:00:42 ===
Time (s),x,y
2.46,13,39
2.52,13,65
7.75,39,65
7.81,65,65
8.08,65,39
8.14,65,13
8.34,91,13
8.41,117,13
8.68,117,39
8.74,117,65
8.8,117,91
8.87,117,117
9.07,91,117
9.14,65,117
9.4,65,143
9.47,65,169
9.53,65,195
9.6,39,221
9.67,13,221
9.93,13,247
10.0,13,273
10.26,39,273
10.34,65,273
10.4,91,273
10.46,117,273
10.53,143,273
10.59,169,273
10.86,169,247
10.92,143,221
10.99,117,195
11.38,143,169
11.45,169,143
11.71,195,117
11.98,221,117
12.04,247,117
12.11,273,117
12.44,273,143
12.51,273,169
12.77,299,169
12.84,325,143
13.17,325,117
13.24,325,91
13.3,325,65
13.37,325,39
13.44,325,13
13.63,351,13
13.7,377,13
14.23,377,39
14.3,377,65
14.37,377,91
14.43,377,117
14.69,403,117
14.76,429,117
15.09,429,91
15.16,429,65
15.22,429,39
15.29,429,13
15.56,455,13
15.63,481,13
15.69,507,13
15.76,533,13
17.21,533,39
17.28,533,65
17.6,559,65
17.67,585,65
17.74,611,65
17.8,637,65
18.33,637,39
18.4,637,13
18.73,663,13
18.8,689,13
18.87,715,13
18.94,741,13
19.46,741,39
19.52,741,65
19.86,715,65
19.92,689,65
20.18,689,91
20.25,689,117
20.51,663,117
20.58,637,117
20.84,637,143
20.91,637,169
21.17,611,169
21.24,585,169
21.37,585,143
21.44,585,117
21.7,559,117
21.77,533,117
22.03,533,143
22.1,533,169
22.3,507,169
22.37,481,169
22.63,481,195
22.7,481,221
23.09,507,221
23.16,533,221
23.42,533,247
23.49,533,273
23.56,533,299
23.62,533,325
23.95,559,325
24.02,585,325
24.28,585,351
24.35,585,377
24.55,559,377
24.62,533,377
24.88,533,403
24.94,533,429
25.01,533,455
25.08,533,481
25.41,559,481
25.47,585,481
26.4,585,455
26.47,585,429
26.67,611,429
26.73,637,429
26.8,663,429
26.87,689,429
26.93,715,429
27.0,741,429
27.53,741,455
27.59,741,481
27.92,715,481
27.99,689,481
28.06,663,481
28.12,637,481

