=== Segment 1 Start: 21:47:15 | End: 21:47:30 ===
Time (s),x,y
=== Segment 10 Start: 21:47:58 | End: 21:47:59 ===
Time (s),x,y
0.07,580,100
0.14,620,100
0.6,660,100
0.86,660,140

=== Segment 11 Start: 21:47:59 | End: 21:48:03 ===
Time (s),x,y
0.07,660,180
0.66,700,180
0.73,740,180
1.25,740,220
1.32,740,260
1.39,740,300
1.45,740,340
1.52,740,380
1.58,740,420
1.65,740,460
1.71,740,500
1.78,740,540
2.97,740,500
3.37,700,500
3.44,660,500
3.77,660,460
3.83,660,420

=== Segment 12 Start: 21:48:03 | End: 21:48:04 ===
Time (s),x,y
0.6,660,460
0.67,660,500
0.93,700,500
0.99,740,500
1.19,740,460

=== Segment 13 Start: 21:48:04 | End: 21:48:13 ===
Time (s),x,y
0.06,740,420
0.13,740,380
0.2,740,340
0.86,740,300
0.92,740,260
3.17,740,220
3.23,740,180
3.44,700,180
3.51,660,180
3.97,660,140
4.03,660,100
4.3,620,100
4.36,580,100
4.43,540,100
4.5,500,100
4.56,460,100
4.63,420,100
4.69,380,100
4.76,340,100
5.29,340,60
5.35,340,20
5.68,300,20
5.75,260,20
5.82,220,20
5.88,180,20
5.95,140,20
6.02,100,20
6.15,100,60
6.22,100,100
6.48,140,100
6.55,180,100
6.61,220,100
6.68,260,100
6.88,260,140
6.94,260,180
7.01,260,220
7.08,260,260
7.27,300,260
7.34,340,260
7.67,340,300
7.74,340,340
8.07,380,340
8.14,420,340
8.2,460,340
8.27,500,340
8.53,500,300
8.6,500,260
8.66,500,220
8.73,500,180
8.93,540,180
8.99,580,180
9.26,580,220
9.33,580,260
9.39,580,300

=== Segment 14 Start: 21:48:13 | End: 21:48:22 ===
Time (s),x,y
0.06,580,340
1.39,580,300
1.46,580,260
1.52,580,220
1.59,580,180
2.85,540,180
2.91,500,180
3.18,500,220
3.24,500,260
3.31,500,300
3.38,500,340
3.71,460,340
3.77,420,340
3.84,380,340
3.91,340,340
4.17,340,300
4.24,340,260
4.5,300,260
4.57,260,260
4.63,220,260
4.7,180,220
4.76,140,180
5.43,180,180
5.76,180,220
5.82,180,260
6.02,220,260
6.09,260,260
6.15,300,260
6.55,260,260
6.61,220,260
6.95,260,260
7.41,260,220
7.47,260,180
7.54,260,140
7.61,260,100
7.74,220,100
7.81,180,100
7.87,140,100
7.94,100,100
8.07,100,60
8.14,100,20
8.4,140,20
8.47,180,20
8.53,220,20
8.6,260,20
8.66,300,20
8.73,340,20
8.8,380,20

=== Segment 15 Start: 21:48:22 | End: 21:48:26 ===
Time (s),x,y
0.07,420,20
0.13,460,20
0.2,500,20
0.66,460,20
0.73,420,20
0.79,380,20
0.86,340,20
0.93,300,20
0.99,260,20
1.06,220,20
1.12,180,20
1.19,140,20
1.25,100,20
1.52,100,60
1.59,100,100
1.85,140,100
1.92,180,100
1.98,220,100
2.05,260,100
2.25,260,140
2.32,260,180
2.38,260,220
2.45,260,260
2.71,300,260
2.78,340,260
3.05,340,300
3.11,340,340
3.44,380,340

=== Segment 16 Start: 21:48:26 | End: 21:48:39 ===
Time (s),x,y
0.07,420,340
0.14,460,340
0.2,500,340
1.52,460,340
1.58,420,340
1.65,380,340
4.1,340,340
4.3,340,300
4.36,340,260
4.56,300,260
4.63,260,260
4.7,220,260
4.76,180,260
4.89,180,220
5.29,180,260
5.62,220,260
5.69,260,260
6.08,260,220
6.15,260,180
6.22,260,140
6.28,260,100
6.41,220,100
6.48,180,100
6.54,140,100
6.61,100,100
6.74,100,60
6.81,100,20
7.14,140,20
7.21,180,20
7.27,220,20
7.34,260,20
7.4,300,20
7.8,340,60
7.87,380,100
7.93,420,100
8.0,460,100
8.33,500,100
8.4,540,100
8.46,580,100
8.53,620,100
8.59,660,140
8.66,700,180
8.92,740,220
9.52,740,260
9.58,740,300
9.65,740,340
9.72,740,380
9.78,740,420
9.85,740,460
9.91,740,500
9.98,740,540
10.05,740,580
10.24,740,540
10.31,740,500
10.38,740,460
10.77,740,500
10.84,740,540
11.17,700,500
11.57,660,500
11.97,660,460
12.03,660,420
12.23,620,420
12.3,580,420
12.36,540,420
12.43,500,420
12.76,500,460
12.82,500,500
13.02,540,500
13.09,580,500

=== Segment 17 Start: 21:48:39 | End: 21:48:45 ===
Time (s),x,y
0.66,540,500
0.72,500,500
0.99,500,460
1.06,500,420
1.32,540,420
1.39,580,420
1.45,620,420
1.52,660,420
1.78,660,460
1.85,660,500
2.11,700,500
2.18,740,500
2.57,740,460
2.64,740,420
2.71,740,380
2.77,740,340
2.84,740,300
2.9,740,260
2.97,740,220
3.04,740,180
3.24,700,180
3.3,660,180
3.5,660,140
3.57,660,100
3.83,620,100
3.9,580,100
3.96,540,100
4.03,500,100
4.09,460,100
4.16,420,100
4.23,380,100
4.29,340,100
4.49,340,60
4.56,340,20
4.82,300,20
4.89,260,20
4.96,220,20
5.02,180,20
5.09,140,20
5.15,100,20
5.42,100,60
5.48,100,100
5.75,140,100
5.82,180,100
5.88,220,100
5.95,260,100
6.15,260,140
6.21,260,180
6.28,260,220
6.34,260,260
6.61,300,260

=== Segment 18 Start: 21:48:45 | End: 21:48:58 ===
Time (s),x,y
0.07,340,260
1.46,300,260
1.52,260,260
1.66,260,220
1.72,260,180
1.92,260,140
1.99,260,100
2.12,220,100
2.18,180,100
2.25,140,100
2.32,100,100
2.51,100,60
2.58,100,20
2.84,140,20
2.91,180,20
2.98,220,20
3.04,260,20
3.11,300,20
3.17,340,20
3.31,340,60
3.37,340,100
3.77,380,100
3.84,420,100
3.9,460,100
3.97,500,100
4.04,540,100
4.1,580,100
4.17,620,100
4.24,660,100
4.43,660,140
4.5,660,180
5.16,700,180
5.23,740,180
5.63,740,220
5.69,740,260
5.76,740,300
5.82,740,340
5.89,740,380
5.96,740,420
6.02,740,460
6.09,740,500
6.81,700,500
6.88,660,500
7.08,660,460
7.15,660,420
7.34,620,420
7.41,580,420
7.48,540,420
7.54,500,420
7.74,500,460
7.81,540,500
7.87,580,540
8.14,580,580
8.47,540,580
8.53,500,580
8.6,460,580
8.67,420,580
8.73,380,580
8.8,340,580
9.26,340,540
9.33,340,500
9.66,380,500
9.73,420,500
10.26,420,460
10.32,380,420
10.72,340,420
10.78,300,420
10.85,260,420
11.18,260,380
11.25,260,340
11.44,220,340
11.51,180,340
11.57,140,340
11.64,100,340
11.71,60,340
11.77,20,340
12.1,20,300
12.17,20,260
12.24,20,220

=== Segment 19 Start: 21:48:58 | End: 21:49:09 ===
Time (s),x,y
0.07,20,180
0.13,20,140
0.2,20,100
0.53,20,140
0.6,20,180
0.66,20,220
0.73,20,260
0.79,20,300
0.86,20,340
1.13,60,340
1.19,100,340
1.26,140,340
1.32,180,340
1.39,220,340
1.46,260,340
1.66,260,380
1.72,260,420
2.05,300,420
2.12,340,420
2.18,380,420
2.25,420,420
2.51,420,460
2.58,420,500
2.91,380,500
2.98,340,500
3.31,340,540
3.37,340,580
3.7,380,580
3.77,420,580
3.83,460,580
3.9,500,580
3.97,540,580
4.03,580,580
4.43,580,540
4.49,580,500
4.82,540,500
4.89,500,500
5.16,500,460
5.22,540,420
5.49,580,420
5.55,620,420
5.62,660,420
6.02,660,460
6.08,660,500
6.34,700,500
6.41,740,500
6.68,740,460
6.74,740,420
6.81,740,380
6.87,740,340
6.94,740,300
7.01,740,260
7.07,740,220
7.14,700,180
7.21,660,140
7.28,620,100
7.34,580,100
7.41,540,100
7.47,500,100
7.54,460,100
7.6,420,100
7.67,380,100
7.74,340,100
8.0,340,60
8.07,340,20
8.33,300,20
8.4,260,20
8.47,220,20
8.53,180,20
8.6,140,20
8.67,100,20
8.86,100,60
8.93,100,100
9.26,140,100
9.33,180,100
9.39,220,100
9.46,260,100
9.66,260,140
9.72,260,180
9.79,260,220
9.86,260,260
10.12,300,260
10.19,340,260
10.58,340,300
10.65,340,340
10.85,380,340
10.91,420,340
10.98,460,340
11.05,500,340
11.25,500,300
11.38,500,260
11.44,500,220

=== Segment 20 Start: 21:49:09 | End: 21:49:11 ===
Time (s),x,y
0.53,500,260
0.59,500,300
0.66,500,340
0.92,460,340
1.19,420,340
1.25,380,340
1.32,340,340
1.58,340,300
1.65,340,260

=== Segment 21 Start: 21:49:11 | End: 21:49:12 ===
Time (s),x,y
0.59,300,260
0.66,260,260
0.72,220,260
0.79,180,260
1.12,180,220
1.19,180,180
1.45,140,180

