=== Segment 1 Start: 19:11:36 | End: 19:11:41 ===
Time (s),x,y
23.01,405,75
23.08,435,75
23.48,435,45
23.54,465,15
23.81,495,15
23.87,525,15
23.94,555,15
24.47,555,45
24.53,555,75
24.6,555,105
24.67,555,135
24.73,555,165
24.8,555,195
24.87,555,225
24.93,555,255
25.0,555,285
25.06,555,315
25.59,585,315
25.66,615,315
25.72,645,315
25.79,675,315
26.32,675,345
26.38,675,375
26.45,675,405
26.52,675,435
26.91,645,435
26.98,615,435
27.31,615,465
27.38,615,495
27.71,585,495
27.77,555,495
27.84,525,495

