=== Segment 1 Start: 11:25:59 | End: 11:26:08 ===
Time (s),x,y
Time (s),x,y
0.07,340,140
0.13,340,180
0.66,340,220
0.99,340,180
1.06,340,140
1.12,340,100
1.19,340,60
1.26,340,20
1.52,380,20
1.59,420,20
1.65,460,20
1.72,500,20
1.92,500,60
1.98,460,100
2.05,420,140
2.38,420,180
2.45,420,220
2.51,420,260
2.78,460,260
2.84,500,220
2.91,540,180
2.98,580,140
3.11,580,100
3.3,580,60
3.37,580,20
3.77,620,20
3.83,660,20
3.9,700,20
3.97,740,20
4.17,740,60
4.23,740,100
4.76,740,60
4.83,740,20
5.09,700,20
5.16,660,20
5.22,620,20
5.35,660,60
5.42,660,100
5.49,660,140
5.75,660,180
5.82,660,220
5.88,700,260
5.95,740,300
6.28,740,340
6.68,700,340
6.74,660,340
7.01,660,380
7.07,660,420
7.4,620,420
7.54,580,420
7.93,540,420

=== Segment 6 Start: 11:26:29 | End: 11:26:35 ===
Time (s),x,y
0.07,500,420
0.13,460,420
0.2,420,420
0.73,460,420
0.79,500,420
0.86,540,420
0.92,580,420
0.99,620,420
1.06,660,420
1.32,660,380
1.39,660,340
1.72,700,340
1.78,740,340
2.05,740,300
2.11,740,260
2.31,700,260
2.38,660,260
2.71,660,220
2.77,660,180
2.84,660,140
2.91,660,100
2.97,660,60
3.04,660,20
3.24,620,20
3.31,580,20
3.57,580,60
3.63,580,100
3.7,580,140
3.77,580,180
4.03,540,180
4.1,500,180
4.36,500,220
4.43,500,260
4.89,460,260
4.96,420,260
5.29,420,220
5.35,420,180
5.42,420,140
5.48,420,100
5.75,460,100
5.81,500,100
5.95,500,60
6.01,500,20
6.28,460,20
6.35,420,20
6.41,380,20
6.48,340,20
6.68,340,60

=== Segment 7 Start: 11:26:35 | End: 11:26:45 ===
Time (s),x,y
0.07,340,100
0.13,340,140
0.2,340,180
0.66,340,220
0.73,340,260
1.13,340,220
1.19,340,180
1.26,340,140
1.32,340,100
1.39,340,60
1.46,340,20
1.59,380,20
1.65,420,20
1.72,460,20
1.79,500,20
1.98,500,60
2.05,500,100
2.31,460,100
2.38,420,100
2.65,420,140
2.71,420,180
2.78,420,220
2.91,420,260
3.04,460,260
3.11,500,260
3.17,500,220
3.24,500,180
3.7,540,180
3.77,580,180
4.03,580,140
4.1,580,100
4.17,580,60
4.23,580,20
4.43,620,20
4.5,660,20
4.76,660,60
4.83,660,100
4.89,660,140
4.96,660,180
5.02,660,220
5.09,660,260
5.22,700,260
5.29,740,260
5.55,740,300
5.62,700,340
5.82,660,380
5.89,620,420
6.22,580,420
6.28,540,420
6.35,500,420
6.41,460,420
6.49,420,420
6.68,420,380
6.75,420,340
7.01,380,340
7.08,340,340
7.14,300,340
7.21,260,340
7.41,260,380
7.47,260,420
7.54,260,460
7.61,260,500
7.67,260,540
7.74,260,580
8.53,220,580
8.93,180,580
8.99,140,580
9.06,100,580
9.12,60,580
9.19,20,580
9.39,20,540
9.45,20,500
9.52,20,460
9.59,20,420
9.65,20,380
9.72,20,340

=== Segment 8 Start: 11:26:45 | End: 11:26:46 ===
Time (s),x,y
0.6,20,380
0.66,20,420
0.73,20,460
0.8,20,500
0.86,20,540
0.93,60,580

=== Segment 9 Start: 11:26:46 | End: 11:26:47 ===
Time (s),x,y
0.07,100,580
0.13,140,580
0.27,180,580
0.66,220,580
0.73,260,580
0.86,260,540
0.93,260,500
0.99,260,460

=== Segment 10 Start: 11:26:47 | End: 11:26:50 ===
Time (s),x,y
0.07,260,420
0.14,260,380
0.2,260,340
0.53,300,340
0.6,340,340
0.66,380,340
0.73,420,340
0.86,420,380
0.93,420,420
1.13,460,420
1.19,500,420
1.26,540,420
1.32,580,420
1.39,620,420
1.45,660,420
1.65,660,380
1.72,660,340
1.98,700,340
2.05,740,340
2.51,740,380
2.58,740,420
2.65,740,460

=== Segment 11 Start: 11:26:50 | End: 11:26:51 ===
Time (s),x,y
0.06,740,500
0.53,740,460
0.59,740,420
0.67,740,380
0.73,740,340
0.79,700,340
0.86,660,340
1.19,660,380

=== Segment 12 Start: 11:26:51 | End: 11:26:55 ===
Time (s),x,y
0.06,660,420
0.66,620,420
0.73,580,420
0.79,540,420
0.86,500,420
0.93,460,420
1.12,500,420
1.19,540,420
1.26,580,420
1.32,620,420
1.39,660,380
1.46,700,340
1.52,740,300
1.65,740,260
2.38,740,300
2.78,740,340
2.84,740,380
2.91,740,420
2.97,740,460
3.04,700,500
3.24,660,500
3.31,620,500
3.37,580,500
3.44,540,500
3.5,500,500
3.57,460,500
3.64,420,500
3.7,380,500
3.77,340,500
3.97,340,460
4.04,340,420

=== Segment 13 Start: 11:26:55 | End: 11:27:02 ===
Time (s),x,y
0.46,340,460
0.53,340,500
0.59,340,540
1.45,340,500
1.52,340,460
1.91,340,500
2.31,380,500
2.38,420,500
2.44,460,500
2.51,500,500
2.58,540,500
2.64,580,500
2.71,620,500
2.77,660,500
2.84,700,500
2.91,740,500
3.04,740,460
3.1,740,420
3.17,740,380
3.24,740,340
3.43,700,340
3.5,660,340
3.77,660,380
3.84,660,420
4.03,620,420
4.1,580,420
4.16,540,420
4.23,500,420
4.3,460,420
4.36,420,420
4.49,420,380
4.56,420,340
4.82,380,340
4.89,340,340
4.96,300,340
5.02,260,340
5.22,260,380
5.29,260,420
5.36,260,460
6.15,260,420
6.21,260,380
6.55,220,420
7.07,180,420

=== Segment 14 Start: 11:27:02 | End: 11:27:11 ===
Time (s),x,y
0.86,220,420
0.93,260,420
1.19,260,380
1.26,260,340
1.59,300,340
1.65,340,340
1.72,380,340
1.78,420,340
1.98,420,380
2.05,420,420
2.32,460,420
2.38,500,420
2.45,540,420
2.51,580,420
2.58,620,420
2.65,660,420
3.37,660,380
3.84,660,340
4.17,700,340
4.23,740,340
4.43,740,300
4.5,740,260
4.76,700,260
4.83,660,260
5.42,660,220
5.49,660,180
5.55,660,140
5.62,660,100
5.69,660,60
5.75,660,20
5.95,620,20
6.02,580,20
6.48,580,60
6.55,580,100
6.61,580,140
6.68,580,180
6.88,540,180
6.94,500,180
7.21,500,220
7.28,500,260
7.54,460,260
8.27,420,260
8.86,420,220
8.93,420,180
8.99,420,140
9.06,420,100
9.26,460,100

=== Segment 15 Start: 11:27:11 | End: 11:27:26 ===
Time (s),x,y
0.07,500,100
0.86,460,100
0.92,420,100
1.19,420,140
1.25,420,180
1.32,420,220
1.39,420,260
1.72,460,260
1.79,500,260
1.85,540,260
1.92,580,260
2.12,540,260
2.18,500,260
2.25,460,260
2.58,500,260
3.11,500,220
3.17,500,180
3.5,540,180
3.57,580,180
3.9,580,140
3.97,580,100
4.03,580,60
4.1,580,20
4.24,620,20
4.3,660,20
4.37,700,20
4.43,740,20
4.56,740,60
5.02,740,20
5.22,700,20
5.29,660,60
5.81,660,100
5.88,660,140
5.95,660,180
6.01,660,220
6.08,660,260
6.21,700,260
6.28,740,260
6.54,740,300
6.61,740,340
6.67,740,380
6.74,740,420
7.73,740,380
7.8,740,340
7.86,740,300
7.93,740,260
8.2,740,300
8.26,740,340
8.72,700,340
8.79,660,340
8.99,660,380
9.06,660,420
9.32,620,420
9.39,580,420
9.45,540,420
9.52,500,420
9.58,460,420
9.65,420,420
9.78,420,380
9.85,420,340
10.45,380,340
10.51,340,340
10.58,300,340
10.64,260,340
10.91,260,380
10.98,260,420
11.04,260,460
11.11,260,500
11.17,260,540
11.24,260,580
11.44,220,580
11.5,180,580
11.57,140,580
11.63,100,580
11.7,60,580
11.97,100,580
12.03,140,580
12.1,180,580
12.16,220,580
12.23,260,580
12.36,260,540
12.96,260,580
13.36,220,580
13.42,180,580
13.89,180,540
14.35,180,500
14.68,140,500
14.75,100,500
15.08,100,460
15.14,100,420
15.21,100,380
15.27,100,340

=== Segment 16 Start: 11:27:26 | End: 11:27:28 ===
Time (s),x,y
0.59,100,380
0.66,100,420
0.73,100,460
0.79,100,500
0.99,140,500
1.06,180,500
1.25,180,540
1.32,180,580
1.52,220,580
1.58,260,580
1.78,260,540

=== Segment 17 Start: 11:27:28 | End: 11:27:32 ===
Time (s),x,y
0.07,260,500
0.13,260,460
0.66,260,420
0.73,260,380
0.79,300,340
0.93,340,340
0.99,380,340
1.06,420,380
1.13,460,420
1.46,500,420
1.52,540,420
1.59,580,420
1.65,620,420
1.72,660,420
2.12,660,380
2.18,660,340
2.45,700,340
2.52,740,340
2.91,740,380
3.38,740,420
3.44,740,460
3.51,740,500
3.71,700,500
3.77,660,500
3.84,620,500
3.91,580,500
3.97,540,500
4.04,500,500
4.1,460,500
4.17,420,500
4.24,380,500
4.3,340,540

=== Segment 18 Start: 11:27:32 | End: 11:27:34 ===
Time (s),x,y
0.07,340,580
0.86,380,580
0.92,420,580
0.99,460,580
1.06,500,580

=== Segment 19 Start: 11:27:34 | End: 11:27:37 ===
Time (s),x,y
0.07,540,580
0.13,580,580
0.33,540,580
0.4,500,580
0.46,460,580
0.53,420,580
0.6,380,580
0.66,340,580
0.86,340,540
0.93,380,500
1.13,420,500
1.19,460,500
1.26,500,500
1.33,540,500
1.39,580,500
1.46,620,500
1.52,660,500
1.59,700,500
1.66,740,500
1.72,740,460
1.79,740,420
1.85,740,380
1.98,740,340
2.05,740,300
2.12,740,260
2.38,700,260
2.45,660,260
2.58,660,220
2.65,660,180
2.71,660,140
2.78,660,100
2.85,660,60
2.91,660,20
3.04,700,20
3.11,740,20
3.31,740,60
3.37,740,100

=== Segment 20 Start: 11:27:37 | End: 11:27:47 ===
Time (s),x,y
0.07,740,140
0.13,740,180
0.66,740,140
0.73,740,100
0.79,740,60
0.86,740,20
1.06,700,20
1.13,660,20
1.19,620,20
1.52,660,60
1.92,660,100
2.05,660,140
2.12,660,180
2.18,660,220
2.25,660,260
2.45,700,260
2.51,740,260
2.78,700,260
3.11,740,300
3.44,740,340
3.84,700,340
3.9,660,340
4.23,660,380
4.3,660,420
4.56,620,420
4.63,580,420
4.69,540,420
4.76,500,420
4.83,460,420
4.89,420,420
5.16,420,380
5.22,420,340
5.49,380,340
5.55,340,340
5.62,300,340
5.69,260,340
5.82,260,380
5.88,260,420
5.95,260,460
6.02,260,500
6.08,260,540
6.15,260,580
6.42,220,580
6.48,180,580
6.55,140,580
6.81,180,540
7.27,180,500
7.54,140,500
7.6,100,500
7.87,100,460
8.07,100,420
8.13,100,380
8.2,100,340
8.46,140,340
8.53,180,340
8.66,180,300
8.73,180,260
8.99,140,260
9.06,100,260
9.12,60,260
9.52,20,220
9.85,20,180
10.05,20,140

=== Segment 21 Start: 11:27:47 | End: 11:27:54 ===
Time (s),x,y
0.07,20,100
0.66,20,140
0.73,20,180
0.79,20,220
0.86,20,260
0.99,60,260
1.06,100,260
1.12,140,260
1.19,180,260
1.45,180,300
1.52,140,340
1.59,100,380
1.98,100,420
2.05,100,460
2.12,100,500
2.45,140,500
2.51,180,500
2.78,180,540
2.85,220,580
3.11,260,540
3.18,260,500
3.24,260,460
3.31,260,420
3.38,260,380
3.44,300,340
3.64,340,340
3.71,380,340
3.77,420,340
4.1,420,380
4.17,420,420
4.5,460,420
4.57,500,420
4.64,540,420
4.7,580,420
4.77,620,420
4.83,660,420
4.97,660,380
5.03,660,340
5.36,700,340
5.83,740,300
6.02,740,260
6.29,700,260
6.36,660,260
6.95,660,220

=== Segment 22 Start: 11:27:54 | End: 11:27:59 ===
Time (s),x,y
0.59,660,260
0.73,700,260
0.79,740,260
1.12,740,300
1.19,740,340
1.52,700,340
1.59,660,340
1.85,660,380
1.92,660,420
2.31,620,420
2.38,580,420
2.45,540,420
2.51,500,420
2.58,460,420
2.65,420,420
2.91,420,380
2.98,420,340
3.17,380,340
3.24,340,340
3.31,300,340
3.37,260,340
3.64,260,380
3.7,260,420
3.77,260,460
3.83,260,500
3.9,260,540
3.97,260,580
4.17,220,580
4.23,180,540
4.3,140,500
4.36,100,500
4.5,100,460
4.69,100,420
4.76,100,380
4.83,100,340

