=== Segment 1 Start: 12:05:31 | End: 12:05:40 ===
Time (s),x,y
=== Segment 12 Start: 12:06:31 | End: 12:06:42 ===
Time (s),x,y
0.07,660,380
0.13,660,420
0.2,660,460
0.26,660,500
0.66,660,460
0.73,660,420
0.79,660,380
0.86,660,340
0.93,660,300
1.32,660,340
1.39,660,380
1.45,660,420
1.52,660,460
1.59,660,500
1.92,660,460
1.98,660,420
2.05,660,380
2.11,660,340
2.18,660,300
2.25,620,260
2.31,580,220
2.64,540,180
2.91,500,180
3.24,500,220
3.31,500,260
3.37,500,300
3.64,460,260
4.3,500,260
4.63,500,300
4.7,500,340
5.16,540,340
5.22,580,340
6.42,580,380
6.48,580,420
6.55,580,460
6.61,580,500
7.21,540,500
7.27,500,500
7.61,500,460
7.67,500,420
7.87,460,420
7.94,420,420
8.2,420,460
8.27,420,500
8.34,420,540
8.4,420,580
8.73,460,580
8.8,500,580
8.86,540,580
8.93,580,580
9.0,620,580
9.06,660,580
9.13,700,580
9.19,740,580
9.39,740,540
9.46,740,500
9.52,740,460
9.59,740,420
9.66,740,380
9.72,740,340
9.79,740,300
9.85,740,260
9.92,740,220
9.99,740,180
10.18,700,180

=== Segment 13 Start: 12:06:42 | End: 12:06:59 ===
Time (s),x,y
0.07,660,180
0.59,700,180
0.66,740,180
1.72,740,220
1.79,740,260
1.85,740,300
1.92,740,340
1.98,740,380
2.05,740,420
2.12,740,460
2.18,740,500
2.25,740,540
2.31,740,580
2.98,700,580
3.04,660,580
3.11,620,580
3.18,580,580
3.24,540,580
3.31,500,580
3.37,460,580
3.44,420,580
3.7,420,540
3.77,420,500
3.84,420,460
3.9,420,420
4.5,420,460
4.56,420,500
4.63,420,540
4.69,420,580
4.96,460,580
5.03,500,580
5.09,540,580
5.16,580,580
5.22,620,580
5.29,660,580
5.36,700,580
5.42,740,580
6.09,740,540
6.15,740,500
6.22,740,460
6.28,740,420
6.35,740,380
6.42,740,340
6.48,740,300
7.21,740,260
7.28,740,220
7.34,740,180
7.61,700,180
7.67,660,180
8.0,660,140
8.07,660,100
9.06,700,100
9.13,740,100
9.46,740,60
9.53,740,20
9.79,700,20
9.86,660,20
9.92,620,20
9.99,580,20
10.06,540,20
10.12,500,20
10.19,460,20
10.85,420,60
11.11,420,100
11.18,420,140
11.24,420,180
11.71,380,180
11.77,340,180
11.84,300,180
11.9,260,180
11.97,220,180
12.04,180,220
12.1,180,260
12.63,220,260
12.7,260,260
12.76,300,260
12.83,340,260
13.29,340,300
13.36,340,340
14.75,300,340
15.15,260,340
15.47,260,380
15.54,260,420
15.94,300,420
16.0,340,420
16.4,340,460
16.47,340,500
16.53,340,540
16.6,340,580
17.53,300,580
17.59,260,580
17.66,220,580

=== Segment 14 Start: 12:06:59 | End: 12:07:00 ===
Time (s),x,y
0.07,180,580
0.27,140,580
0.73,180,580
0.8,220,580
0.86,260,580
0.93,300,580

=== Segment 15 Start: 12:07:00 | End: 12:07:13 ===
Time (s),x,y
0.07,340,580
0.73,340,540
1.13,340,500
1.19,340,460
1.26,340,420
1.46,300,420
1.52,260,420
1.78,260,380
1.85,260,340
1.98,300,340
2.05,340,340
2.32,340,300
2.38,340,260
2.58,300,260
2.65,260,260
2.71,220,260
2.78,180,260
2.91,180,220
2.98,180,180
3.17,220,180
3.24,260,180
3.31,300,180
3.37,340,180
3.44,380,180
3.5,420,180
3.7,420,140
3.77,420,100
3.84,420,60
3.9,420,20
4.3,460,20
4.36,500,20
4.43,540,20
4.5,580,20
4.56,620,20
4.63,660,20
4.7,700,20
4.76,740,20
5.43,740,60
5.49,740,100
5.82,700,100
5.89,660,100
6.15,660,140
6.22,660,180
6.55,700,180
6.61,740,180
7.61,740,220
7.67,740,260
7.74,740,300
8.07,740,340
8.14,740,380
8.21,740,420
8.27,740,460
8.34,740,500
8.4,740,540
8.47,740,580
8.6,700,580
8.67,660,580
8.73,620,580
8.8,580,580
8.87,540,580
8.93,500,580
9.0,460,580
9.06,420,580
9.33,420,540
9.4,420,500
9.46,420,460
9.53,460,420
9.79,500,420
10.12,500,460
10.19,500,500
10.59,540,500
10.65,580,500
10.92,580,460
10.98,580,420
11.05,580,380
11.12,580,340
11.32,540,340
11.38,500,340
11.65,500,300
11.71,500,260
11.78,500,220
11.85,500,180
12.11,540,180
12.18,580,180
12.44,580,220

=== Segment 16 Start: 12:07:13 | End: 12:07:27 ===
Time (s),x,y
0.07,580,260
1.39,580,220
1.46,580,180
1.52,580,140
1.59,580,100
1.72,540,100
1.79,500,100
2.51,540,100
2.58,580,100
3.37,580,140
3.44,580,180
3.77,540,180
3.83,500,180
4.23,500,220
4.3,500,260
4.36,500,300
4.43,500,340
4.83,540,340
4.9,580,340
5.29,580,380
5.36,580,420
5.43,580,460
5.49,580,500
6.94,540,500
7.01,500,500
7.94,500,460
8.0,500,420
8.27,460,420
8.33,420,420
8.6,420,460
8.67,420,500
8.73,420,540
8.8,420,580
9.13,460,580
9.19,500,580
9.26,540,580
9.32,580,580
9.39,620,580
9.46,660,580
9.52,700,580
9.59,740,580
9.85,740,540
9.92,740,500
9.99,740,460
10.05,740,420
10.12,740,380
10.19,740,340
10.25,740,300
10.32,740,260
10.39,740,220
10.45,740,180
11.18,700,180
11.24,660,180
11.51,660,140
11.57,660,100
11.84,700,100
11.9,740,100
12.1,740,60
12.17,740,20
12.57,700,20
12.63,660,20
12.7,620,20
12.76,580,20
12.83,540,20
12.9,500,20
12.96,460,20
13.03,420,20
13.09,380,20
13.16,420,60
13.62,420,100
13.69,420,140
13.75,420,180
13.95,380,180
14.02,340,180
14.09,300,180
14.15,260,180
14.22,220,180
14.28,180,180
14.35,140,180
14.42,100,180
14.75,100,220

=== Segment 17 Start: 12:07:27 | End: 12:07:30 ===
Time (s),x,y
0.07,100,260
0.73,100,220
0.79,100,180
1.52,140,180
1.59,180,180
1.65,220,180
1.72,260,180
1.78,300,180
1.85,340,180
1.92,380,180
1.98,420,140
2.11,420,100

