=== Segment 1 Start: 22:30:47 | End: 22:30:58 ===
Time (s),x,y
1.12,65,325
1.39,65,299
1.45,65,273
1.65,39,273
1.72,13,273
1.98,13,299
2.05,13,325
2.12,13,351
2.18,13,377
2.25,13,403
2.31,13,429
2.58,39,429
2.65,65,429
2.72,91,429
2.78,117,429
3.31,117,403
3.37,143,377
3.5,169,377
3.57,195,377
3.64,221,377
3.9,221,351
3.97,195,325
4.04,169,299
4.3,169,273
4.56,195,273
4.63,221,273
4.69,247,273
4.76,273,273
4.96,273,299
5.03,273,325
5.22,299,325
5.29,325,325
5.55,325,299
5.62,325,273
5.88,351,273
5.95,377,273

=== Segment 8 Start: 22:32:23 | End: 22:32:30 ===
Time (s),x,y
0.79,351,273
0.86,325,273
1.19,325,299
1.26,325,325
1.46,299,325
1.52,273,325
1.85,273,299
1.92,273,273
2.18,247,273
2.25,221,273
2.31,195,273
2.38,169,273
2.52,169,299
2.58,169,325
2.84,195,325
2.91,221,325
3.3,221,351
3.37,221,377
3.7,195,377
3.77,169,377
3.83,143,377
3.9,117,377
4.23,117,403
4.3,117,429
4.56,91,429
4.63,65,429
4.69,39,429
4.76,13,429
5.03,13,403
5.09,13,377
5.16,13,351
5.22,13,325
5.29,13,299
5.36,39,273
6.35,65,273
6.61,65,299
6.68,65,325
6.81,91,325
6.88,117,325

=== Segment 9 Start: 22:32:30 | End: 22:32:39 ===
Time (s),x,y
1.46,117,299
1.52,117,273
3.7,117,247
3.77,117,221
4.23,91,221
4.3,65,221
4.56,65,195
4.63,65,169
4.96,91,169
5.03,117,169
5.16,117,143
5.22,117,117
5.29,117,91
5.35,117,65
5.55,143,65
5.62,169,65
5.68,195,65
5.75,221,65
6.41,195,65
6.48,169,65
6.54,143,65
6.88,169,65
7.27,169,91
7.34,169,117
7.41,169,143
7.47,169,169
7.67,169,195
7.74,169,221
8.53,195,221
8.6,221,221
8.99,221,195
9.06,221,169
9.13,221,143
9.52,221,117

